motif	factor
GM.5.0.Homeodomain.0048	HOXA6
GM.5.0.Homeodomain.0048	HOXD4
GM.5.0.Homeodomain.0048	LHX5
GM.5.0.Homeodomain.0048	DBX2
GM.5.0.Homeodomain.0048	HOXB1
GM.5.0.Homeodomain.0048	AC012531.1
GM.5.0.Homeodomain.0048	LHX4
GM.5.0.Homeodomain.0048	HLX
GM.5.0.Homeodomain.0048	EMX1
GM.5.0.Homeodomain.0048	HOXD1
GM.5.0.CBF_NF-Y.0001	SREBF1
GM.5.0.CBF_NF-Y.0001	NFYA
GM.5.0.CBF_NF-Y.0001	SP2
GM.5.0.CBF_NF-Y.0001	THAP1
GM.5.0.Homeodomain.0049	PITX1
GM.5.0.Homeodomain.0049	PITX2
GM.5.0.Homeodomain.0050	HOXA6
GM.5.0.Homeodomain.0050	HOXD4
GM.5.0.Homeodomain.0050	PDX1
GM.5.0.Homeodomain.0050	HOXC5
GM.5.0.Homeodomain.0050	LHX6
GM.5.0.Homeodomain.0050	NP_001076596.1
GM.5.0.Homeodomain.0050	AC012531.1
GM.5.0.Homeodomain.0050	HOXB2
GM.5.0.Homeodomain.0050	HOXD3
GM.5.0.Homeodomain.0050	HOXB4
GM.5.0.Homeodomain.0050	LHX8
GM.5.0.Homeodomain.0051	BARHL1
GM.5.0.Homeodomain.0051	BARHL2
GM.5.0.Homeodomain.0052	PBX1
GM.5.0.Homeodomain.0052	PBX2
GM.5.0.Homeodomain.0052	PBX3
GM.5.0.Homeodomain.0052	PKNOX1
GM.5.0.T-box.0006	TBX19
GM.5.0.T-box.0006	T
GM.5.0.Mixed.0020	IRF4
GM.5.0.Mixed.0020	BATF
GM.5.0.Homeodomain.0053	HMX3
GM.5.0.Homeodomain.0053	HMX1
GM.5.0.Homeodomain.0053	NP_032283.3
GM.5.0.Homeodomain.0054	NKX2-2
GM.5.0.Homeodomain.0054	NKX2.2
GM.5.0.Homeodomain.0054	NKX2-1
GM.5.0.Homeodomain.0054	NKX2-5
GM.5.0.Homeodomain.0054	NKX2-4
GM.5.0.Homeodomain.0054	NKX2.5
GM.5.0.Homeodomain.0054	NKX2-6
GM.5.0.Homeodomain.0054	NKX2.1
GM.5.0.Homeodomain.0054	NKX2-3
GM.5.0.Homeodomain.0054	NKX2-8
GM.5.0.Homeodomain.0055	NKX6-2
GM.5.0.Homeodomain.0055	HOXA6
GM.5.0.Homeodomain.0055	HOXD4
GM.5.0.Homeodomain.0055	HOXC5
GM.5.0.Homeodomain.0055	AC012531.1
GM.5.0.Homeodomain.0055	HOXD3
GM.5.0.Homeodomain.0055	GSX2
GM.5.0.Homeodomain.0055	HOXB4
GM.5.0.Homeodomain.0055	GSX1
GM.5.0.IRF.0002	IRF1
GM.5.0.IRF.0002	IRF2
GM.5.0.IRF.0002	IRF
GM.5.0.C2H2_ZF.0047	YY1
GM.5.0.C2H2_ZF.0047	YY2
GM.5.0.C2H2_ZF.0047	MBTPS2
GM.5.0.T-box.0007	TBX10
GM.5.0.T-box.0007	TBX21
GM.5.0.T-box.0007	TBX1
GM.5.0.C2H2_ZF.0048	SIN3A
GM.5.0.C2H2_ZF.0048	REST
GM.5.0.Homeodomain.0056	MEIS2
GM.5.0.Homeodomain.0056	MEIS1
GM.5.0.bZIP.0022	ATF3
GM.5.0.SMAD.0006	NFIB
GM.5.0.SMAD.0006	NFIA
GM.5.0.SMAD.0006	NFIX
GM.5.0.SMAD.0006	TLX1
GM.5.0.SMAD.0006	NR2E1
GM.5.0.SMAD.0006	NFIC
GM.5.0.Homeodomain.0057	HOXA6
GM.5.0.Homeodomain.0057	NP_032296.2
GM.5.0.Homeodomain.0057	NP_032300.2
GM.5.0.Homeodomain.0057	CDX2
GM.5.0.Homeodomain.0057	CDX1
GM.5.0.Homeodomain.0057	HOXD10
GM.5.0.Homeodomain.0057	HOXD11
GM.5.0.Homeodomain.0057	HOXB9
GM.5.0.Homeodomain.0057	HOXA11
GM.5.0.Homeodomain.0057	HOXD12
GM.5.0.Homeodomain.0057	HOXD9
GM.5.0.Homeodomain.0057	HOXC12
GM.5.0.Homeodomain.0057	HOXA9
GM.5.0.Homeodomain.0057	HOXC11
GM.5.0.Homeodomain.0057	HOXC9
GM.5.0.Homeodomain.0057	HOXA10
GM.5.0.Nuclear_receptor.0025	AR
GM.5.0.Nuclear_receptor.0025	NR3C1
GM.5.0.Nuclear_receptor.0025	PGR
GM.5.0.Myb_SANT.0006	MYBL1
GM.5.0.Myb_SANT.0006	MYBL2
GM.5.0.Mixed.0021	NANOG
GM.5.0.Mixed.0021	TBP
GM.5.0.Nuclear_receptor.0026	RXRA
GM.5.0.Nuclear_receptor.0026	RARG
GM.5.0.Nuclear_receptor.0026	CR759733.4
GM.5.0.Nuclear_receptor.0026	CR354565.3
GM.5.0.Nuclear_receptor.0026	RARA
GM.5.0.Nuclear_receptor.0026	CR936877.3
GM.5.0.Nuclear_receptor.0026	AL662824.5
GM.5.0.Nuclear_receptor.0026	AL844527.7
GM.5.0.Sox.0014	SOX8
GM.5.0.Sox.0014	SOX9
GM.5.0.Sox.0014	SOX10
GM.5.0.Sox.0014	SOX2
GM.5.0.Sox.0014	SOX7
GM.5.0.Sox.0014	SOX17
GM.5.0.Sox.0014	SOX1
GM.5.0.Sox.0014	SOX3
GM.5.0.Sox.0014	SOX18
GM.5.0.Sox.0014	SOX21
GM.5.0.bHLH.0037	MYC
GM.5.0.bHLH.0037	ARNT
GM.5.0.bHLH.0037	MAX
GM.5.0.C2H2_ZF_Homeodomain.0002	ZEB1
GM.5.0.Homeodomain.0058	HOXA7
GM.5.0.Homeodomain.0058	HOXC4
GM.5.0.Homeodomain.0058	HOXC5
GM.5.0.Homeodomain.0058	DBX2
GM.5.0.Homeodomain.0058	NKX6-3
GM.5.0.Homeodomain.0058	HOXB4
GM.5.0.Homeodomain.0058	HOXA4
GM.5.0.Homeodomain.0058	NKX6-1
GM.5.0.Homeodomain.0058	HOXC6
GM.5.0.Nuclear_receptor.0027	NR1H3
GM.5.0.Nuclear_receptor.0027	RXRA
GM.5.0.Nuclear_receptor.0027	NR1H2
GM.5.0.Nuclear_receptor.0028	NR1H3
GM.5.0.Nuclear_receptor.0028	HNF4G
GM.5.0.Nuclear_receptor.0028	HNF4A
GM.5.0.Homeodomain.0059	NKX2-1
GM.5.0.Homeodomain.0059	NKX2-4
GM.5.0.Homeodomain.0059	NKX2-6
GM.5.0.Homeodomain.0059	NKX2-3
GM.5.0.Homeodomain.0059	NKX2-8
GM.5.0.C2H2_ZF.0049	ZIC2
GM.5.0.C2H2_ZF.0049	ZIC3
GM.5.0.C2H2_ZF.0049	ZIC1
GM.5.0.bHLH.0038	SREBF2
GM.5.0.bHLH.0038	SREBF1
GM.5.0.bHLH.0039	MITF
GM.5.0.bHLH.0039	USF
GM.5.0.bHLH.0039	USF1
GM.5.0.bHLH.0039	TCFEC
GM.5.0.bHLH.0039	TFEB
GM.5.0.bHLH.0039	TCFEB
GM.5.0.bHLH.0039	TFE3
GM.5.0.bHLH.0039	TFEC
GM.5.0.bHLH.0039	TCFE3
GM.5.0.bHLH.0039	USF2
GM.5.0.Mixed.0022	E2F1
GM.5.0.Mixed.0022	EP300
GM.5.0.C2H2_ZF.0050	SP2
GM.5.0.C2H2_ZF.0050	SP1
GM.5.0.IRF.0003	IRF6
GM.5.0.IRF.0003	IRF2
GM.5.0.Homeodomain.0060	HOXA6
GM.5.0.Homeodomain.0060	HOXD4
GM.5.0.Homeodomain.0060	HOXC5
GM.5.0.Homeodomain.0060	AC012531.1
GM.5.0.Homeodomain.0060	HOXD3
GM.5.0.Homeodomain.0060	HOXB4
GM.5.0.Homeodomain.0060	MNX1
GM.5.0.C2H2_ZF.0051	HIVEP2
GM.5.0.C2H2_ZF.0051	HIVEP3
GM.5.0.C2H2_ZF.0051	HIVEP1
GM.5.0.bHLH.0040	MNT
GM.5.0.bHLH.0040	BHLHE40
GM.5.0.Sox.0015	LEF1
GM.5.0.Sox.0015	TCF7L1
GM.5.0.Sox.0015	TCF7
GM.5.0.Homeodomain_Paired_box.0003	PAX4
GM.5.0.Sox.0016	SOX18
GM.5.0.Nuclear_receptor.0029	HNF4
GM.5.0.Homeodomain.0061	HOXA6
GM.5.0.Homeodomain.0061	HOXD4
GM.5.0.Homeodomain.0061	HOXC5
GM.5.0.Homeodomain.0061	AC012531.1
GM.5.0.Homeodomain.0061	HOXD3
GM.5.0.Homeodomain.0061	HOXB4
GM.5.0.Homeodomain.0061	LBX1
GM.5.0.bZIP.0023	MAFB
GM.5.0.AP-2.0004	TFAP2A
GM.5.0.AP-2.0004	TCFAP2D
GM.5.0.AP-2.0004	TFAP2C
GM.5.0.AP-2.0004	TFAP2E
GM.5.0.C2H2_ZF.0052	PRDM1
GM.5.0.C2H2_ZF.0053	BRCA1
GM.5.0.C2H2_ZF.0053	CHD2
GM.5.0.C2H2_ZF.0053	ETS1
GM.5.0.C2H2_ZF.0053	ZNF143
GM.5.0.C2H2_ZF.0053	ZBTB33
GM.5.0.C2H2_ZF.0053	NR3C1
GM.5.0.CxC.0001	LIN54
GM.5.0.CxC.0001	E2F4
GM.5.0.Homeodomain.0062	OBOX1
GM.5.0.Homeodomain.0062	OBOX2
GM.5.0.Homeodomain.0062	PITX3
GM.5.0.Homeodomain.0062	PITX1
GM.5.0.Homeodomain.0062	OBOX3
GM.5.0.Forkhead.0016	FOXO1
GM.5.0.Forkhead.0016	FOXO3
GM.5.0.C2H2_ZF.0054	ZBTB33
GM.5.0.Ets.0013	ELF1
GM.5.0.Ets.0013	ELK4
GM.5.0.Ets.0013	FEV
GM.5.0.Ets.0013	ELF3
GM.5.0.Ets.0013	ELF2
GM.5.0.Ets.0013	ETV6
GM.5.0.Ets.0013	GM5454
GM.5.0.Ets.0013	ERF
GM.5.0.Ets.0013	ELK3
GM.5.0.Ets.0013	ETS
GM.5.0.Ets.0013	EHF
GM.5.0.Ets.0013	ERG
GM.5.0.Ets.0013	ETV1
GM.5.0.Ets.0013	ETS2
GM.5.0.Ets.0013	ELK1
GM.5.0.Ets.0013	ETV5
GM.5.0.Ets.0013	ETV2
GM.5.0.Ets.0013	GABPA
GM.5.0.Ets.0013	ELF5
GM.5.0.Ets.0013	ETV4
GM.5.0.Ets.0013	ETS1
GM.5.0.Ets.0013	ENSG00000235187
GM.5.0.Ets.0013	ENSMUSG00000044690
GM.5.0.Ets.0013	FLI1
GM.5.0.Grainyhead.0002	GRHL2
GM.5.0.Grainyhead.0002	GRHL1
GM.5.0.T-box.0008	T
GM.5.0.T-box.0008	TBX19
GM.5.0.T-box.0008	TBX5
GM.5.0.CSL.0003	RBPJ
GM.5.0.bHLH.0041	MLX
GM.5.0.bHLH.0041	BHLHE41
GM.5.0.bHLH.0041	MAX
GM.5.0.STAT.0003	STAT3
GM.5.0.Forkhead.0017	FOXD4L6
GM.5.0.Forkhead.0017	FOXJ2
GM.5.0.Forkhead.0017	FOXD4L3
GM.5.0.Forkhead.0017	FOXF1A
GM.5.0.Forkhead.0017	FOXO3
GM.5.0.Forkhead.0017	FOXN3
GM.5.0.Forkhead.0017	FOXD4L1
GM.5.0.Forkhead.0017	FOXI3
GM.5.0.Forkhead.0017	FOXC1
GM.5.0.Forkhead.0017	FOXA1
GM.5.0.Forkhead.0017	FOXP4
GM.5.0.Forkhead.0017	KIAA0415
GM.5.0.Forkhead.0017	FOXD4
GM.5.0.Forkhead.0017	FOXD4L5
GM.5.0.Forkhead.0017	FOXD3
GM.5.0.Forkhead.0017	FOXD2
GM.5.0.Forkhead.0017	FOXK2
GM.5.0.Forkhead.0017	FOXB2
GM.5.0.Forkhead.0017	FOXE3
GM.5.0.Forkhead.0017	FOXP1
GM.5.0.Forkhead.0017	FOXP2
GM.5.0.Forkhead.0017	FOXE1
GM.5.0.Forkhead.0017	ENSMUSG00000090020
GM.5.0.Forkhead.0017	FOXP3
GM.5.0.Forkhead.0017	FOXF2
GM.5.0.Forkhead.0017	FOXI2
GM.5.0.Forkhead.0017	FOXA3
GM.5.0.Forkhead.0017	FOXL2
GM.5.0.Forkhead.0017	FOXS1
GM.5.0.Forkhead.0017	FOXN2
GM.5.0.Forkhead.0017	FOXQ1
GM.5.0.Forkhead.0017	FOXI1
GM.5.0.C2H2_ZF.0055	IRF1
GM.5.0.C2H2_ZF.0055	ZNF683
GM.5.0.C2H2_ZF.0055	PRDM1
GM.5.0.bHLH.0042	OLIG2
GM.5.0.bHLH.0042	NEUROG2
GM.5.0.bHLH.0042	NEUROD2
GM.5.0.bHLH.0042	NEUROG1
GM.5.0.bHLH.0042	NEUROD4
GM.5.0.bHLH.0042	BHLHA15
GM.5.0.bHLH.0042	BHLHE22
GM.5.0.bHLH.0042	NEUROG3
GM.5.0.bHLH.0042	OLIG3
GM.5.0.bHLH.0042	OLIG1
GM.5.0.bHLH.0042	NEUROD6
GM.5.0.bHLH.0042	BHLHE23
GM.5.0.bHLH.0042	NEUROD1
GM.5.0.Sox.0017	SOX1
GM.5.0.Sox.0017	ENSMUSG00000079994
GM.5.0.Nuclear_receptor.0030	NR3C2
GM.5.0.Nuclear_receptor.0030	PGR
GM.5.0.Nuclear_receptor.0030	NR3C1
GM.5.0.Homeodomain.0063	GBX2
GM.5.0.Homeodomain.0063	EN1
GM.5.0.C2H2_ZF.0056	HIC2
GM.5.0.C2H2_ZF.0056	HIC1
GM.5.0.Homeodomain.0064	LBX1
GM.5.0.Homeodomain.0064	BARX2
GM.5.0.Homeodomain_POU.0008	POU5F1
GM.5.0.Homeodomain_POU.0008	POU1F1
GM.5.0.GATA.0007	GATA1
GM.5.0.GATA.0007	GATA2
GM.5.0.GATA.0007	EHF
GM.5.0.Homeodomain.0065	HNF1A
GM.5.0.Homeodomain.0065	HNF1
GM.5.0.Forkhead.0018	FOXA
GM.5.0.Forkhead.0018	FOXA1
GM.5.0.Nuclear_receptor.0031	NR5A2
GM.5.0.Nuclear_receptor.0031	NR5A1
GM.5.0.Homeodomain.0066	NKX2-5
GM.5.0.Homeodomain.0066	NKX2-3
GM.5.0.Homeodomain.0066	NKX2-2
GM.5.0.Homeodomain.0066	NKX2-6
GM.5.0.Mixed.0023	ELF1
GM.5.0.Mixed.0023	E2F4
GM.5.0.bHLH.0043	TFAP4
GM.5.0.bHLH.0044	MESP2
GM.5.0.bHLH.0044	MESP1
GM.5.0.bHLH.0044	TCF4
GM.5.0.bHLH.0045	OLIG2
GM.5.0.bHLH.0045	NEUROG2
GM.5.0.bHLH.0045	NEUROD2
GM.5.0.bHLH.0045	NEUROG1
GM.5.0.bHLH.0045	NEUROD4
GM.5.0.bHLH.0045	NEUROG3
GM.5.0.bHLH.0045	ATOH7
GM.5.0.bHLH.0045	NEUROD6
GM.5.0.bHLH.0045	BHLHE23
GM.5.0.bHLH.0045	NEUROD1
GM.5.0.Nuclear_receptor.0032	NR2C2
GM.5.0.Nuclear_receptor.0032	NR2F1
GM.5.0.bZIP.0024	JUNB
GM.5.0.bZIP.0024	JUND
GM.5.0.bZIP.0024	JUN
GM.5.0.bZIP.0024	FOSL1
GM.5.0.bZIP.0024	FOS
GM.5.0.bZIP.0024	ATF2
GM.5.0.C2H2_ZF.0057	KLF9
GM.5.0.C2H2_ZF.0057	KLF16
GM.5.0.C2H2_ZF.0057	SP6
GM.5.0.C2H2_ZF.0057	KLF14
GM.5.0.C2H2_ZF.0057	SP7
GM.5.0.C2H2_ZF.0057	KLF13
GM.5.0.C2H2_ZF.0057	KLF11
GM.5.0.C2H2_ZF.0057	SP8
GM.5.0.C2H2_ZF.0057	SP2
GM.5.0.C2H2_ZF.0057	SP9
GM.5.0.C2H2_ZF.0057	SP3
GM.5.0.C2H2_ZF.0057	SP5
GM.5.0.Unknown.0007	NRF1
GM.5.0.STAT.0004	STAT5B
GM.5.0.STAT.0004	STAT5A
GM.5.0.GATA.0008	GATA3
GM.5.0.GATA.0008	GATA4
GM.5.0.GATA.0008	ETS1
GM.5.0.GATA.0008	GATA2
GM.5.0.GATA.0008	GATA6
GM.5.0.GATA.0008	GATA1
GM.5.0.C2H2_ZF.0058	ZBTB7A
GM.5.0.C2H2_ZF.0058	GLI1
GM.5.0.C2H2_ZF.0058	ZBTB7C
GM.5.0.C2H2_ZF.0058	ZBTB7B
GM.5.0.C2H2_ZF.0058	GLI2
GM.5.0.AT_hook.0001	AHCTF1
GM.5.0.bZIP.0025	ATF7
GM.5.0.bZIP.0025	ATF2
GM.5.0.bZIP.0025	CREB5
GM.5.0.Ets.0014	SPI1
GM.5.0.Ets.0014	PU.1
GM.5.0.Unknown.0008	HNF1
GM.5.0.C2H2_ZF.0059	ZNF691
GM.5.0.C2H2_ZF.0059	ZFP691
GM.5.0.C2H2_ZF.0059	ZNF263
GM.5.0.C2H2_ZF.0060	HINFP
GM.5.0.Forkhead.0019	FOXD4L6
GM.5.0.Forkhead.0019	FOXD4L3
GM.5.0.Forkhead.0019	FOXF1A
GM.5.0.Forkhead.0019	FOXO3
GM.5.0.Forkhead.0019	FOXN3
GM.5.0.Forkhead.0019	FOXD4L1
GM.5.0.Forkhead.0019	FOXI3
GM.5.0.Forkhead.0019	FOXA1
GM.5.0.Forkhead.0019	FOXP4
GM.5.0.Forkhead.0019	KIAA0415
GM.5.0.Forkhead.0019	FOXO4
GM.5.0.Forkhead.0019	FOXD4
GM.5.0.Forkhead.0019	FOXG1
GM.5.0.Forkhead.0019	FOXD4L5
GM.5.0.Forkhead.0019	FOXD3
GM.5.0.Forkhead.0019	FOXD2
GM.5.0.Forkhead.0019	FOXJ3
GM.5.0.Forkhead.0019	FOXO6
GM.5.0.Forkhead.0019	FOXK2
GM.5.0.Forkhead.0019	FOXB2
GM.5.0.Forkhead.0019	FOXD1
GM.5.0.Forkhead.0019	FOXE3
GM.5.0.Forkhead.0019	FOXP2
GM.5.0.Forkhead.0019	FOXE1
GM.5.0.Forkhead.0019	ENSMUSG00000090020
GM.5.0.Forkhead.0019	FOXP3
GM.5.0.Forkhead.0019	FOXF2
GM.5.0.Forkhead.0019	FOXI2
GM.5.0.Forkhead.0019	FOXA3
GM.5.0.Forkhead.0019	FOXL2
GM.5.0.Forkhead.0019	FOXA2
GM.5.0.Forkhead.0019	FOXO1
GM.5.0.Forkhead.0019	FOXS1
GM.5.0.Forkhead.0019	FOXN2
GM.5.0.Forkhead.0019	FOXQ1
GM.5.0.Forkhead.0019	FOXK1
GM.5.0.Forkhead.0019	FOXI1
GM.5.0.GATA.0009	CPHX
GM.5.0.GATA.0009	GATA1
GM.5.0.GATA.0009	GATA2
GM.5.0.TBP.0001	TBPL2
GM.5.0.TBP.0001	RDBP
GM.5.0.TBP.0001	TBP
GM.5.0.TBP.0001	POLR2A
GM.5.0.TBP.0001	TAF1
GM.5.0.Homeodomain.0067	MEIS2
GM.5.0.Homeodomain.0067	MEIS1
GM.5.0.Homeodomain.0068	ISL2
GM.5.0.Homeodomain.0068	ISL1
GM.5.0.bHLH.0046	MYF6
GM.5.0.bHLH.0046	MYF5
GM.5.0.Nuclear_receptor.0033	THRA
GM.5.0.Nuclear_receptor.0033	THRB
GM.5.0.Homeodomain_POU.0009	POU4F3
GM.5.0.Homeodomain_POU.0009	POU3F4
GM.5.0.Homeodomain_POU.0009	POU3F1
GM.5.0.Homeodomain_POU.0009	POU1F1
GM.5.0.TEA.0001	TEAD4
GM.5.0.TEA.0001	TEAD2
GM.5.0.TEA.0001	TEAD3
GM.5.0.TEA.0001	TEAD1
GM.5.0.Nuclear_receptor.0034	HNF4G
GM.5.0.Nuclear_receptor.0034	HNF4A
GM.5.0.HSF.0002	HSF1
GM.5.0.HSF.0002	HSF4
GM.5.0.HSF.0002	HSF2
GM.5.0.bZIP.0026	MAFB
GM.5.0.bZIP.0026	MAFF
GM.5.0.bZIP.0026	NRL
GM.5.0.bZIP.0026	MAFG
GM.5.0.bZIP.0026	MAF
GM.5.0.bZIP.0026	MAFK
GM.5.0.bZIP.0026	MAFA
GM.5.0.Mixed.0024	SP7
GM.5.0.Mixed.0024	DLX5
GM.5.0.C2H2_ZF.0061	ZNF281
GM.5.0.C2H2_ZF.0061	ZFP281
GM.5.0.C2H2_ZF.0061	ZFP148
GM.5.0.bHLH.0047	HES4
GM.5.0.bHLH.0048	TCF15
GM.5.0.bHLH.0048	NHLH2
GM.5.0.bHLH.0048	TWIST1
GM.5.0.bHLH.0048	TAL2
GM.5.0.bHLH.0048	TAL1
GM.5.0.bHLH.0048	NHLH1
GM.5.0.bHLH.0048	LYL1
GM.5.0.bHLH.0048	TCF3
GM.5.0.Mixed.0025	SMC3
GM.5.0.Mixed.0025	POU2F2
GM.5.0.IRF.0004	STAT1
GM.5.0.IRF.0004	IRF9
GM.5.0.Ets.0015	SPIC
GM.5.0.Ets.0015	SPI1
GM.5.0.Ets.0015	SPIB
GM.5.0.Sox.0018	SOX10
GM.5.0.Sox.0018	SOX9
GM.5.0.Mixed.0026	EBF1
GM.5.0.Mixed.0026	EGR1
GM.5.0.Homeodomain_POU.0010	POU3F2
GM.5.0.Homeodomain_POU.0010	POU3F1
GM.5.0.STAT.0005	STAT5B
GM.5.0.STAT.0005	STAT5A
GM.5.0.Nuclear_receptor.0035	RXRA
GM.5.0.Nuclear_receptor.0035	NR2F2
GM.5.0.Nuclear_receptor.0035	HNF4G
GM.5.0.Nuclear_receptor.0035	HNF4A
GM.5.0.C2H2_ZF.0062	BCL11A
GM.5.0.C2H2_ZF.0062	IRF8
GM.5.0.C2H2_ZF.0062	BCL11B
GM.5.0.C2H2_ZF.0062	IRF4
GM.5.0.C2H2_ZF.0063	ZNF75A
GM.5.0.C2H2_ZF.0063	ZNF75D
GM.5.0.Nuclear_receptor.0036	RARB
GM.5.0.Nuclear_receptor.0036	NR2F1
GM.5.0.Nuclear_receptor.0036	RARG
GM.5.0.Nuclear_receptor.0036	RARA
GM.5.0.Nuclear_receptor.0036	NR2F6
GM.5.0.Homeodomain.0069	HMX2
GM.5.0.Homeodomain.0069	HMX3
GM.5.0.Homeodomain.0069	HMX1
GM.5.0.Homeodomain.0069	NP_032283.3
GM.5.0.STAT.0006	STAT2
GM.5.0.STAT.0006	STAT1
GM.5.0.Nuclear_receptor.0037	NR3C1
GM.5.0.Nuclear_receptor.0037	NR3C2
GM.5.0.Nuclear_receptor.0037	PGR
GM.5.0.C2H2_ZF.0064	CTCFL
GM.5.0.C2H2_ZF.0064	CTCF
GM.5.0.Forkhead.0020	FOXD4L6
GM.5.0.Forkhead.0020	FOXD4L3
GM.5.0.Forkhead.0020	FOXF1A
GM.5.0.Forkhead.0020	GM5294
GM.5.0.Forkhead.0020	FOXD4L1
GM.5.0.Forkhead.0020	FOXI3
GM.5.0.Forkhead.0020	FOXA1
GM.5.0.Forkhead.0020	KIAA0415
GM.5.0.Forkhead.0020	FOXD4
GM.5.0.Forkhead.0020	FOXD4L5
GM.5.0.Forkhead.0020	FOXD3
GM.5.0.Forkhead.0020	FOXD2
GM.5.0.Forkhead.0020	FOXK2
GM.5.0.Forkhead.0020	FOXB2
GM.5.0.Forkhead.0020	FOXE3
GM.5.0.Forkhead.0020	FOXE1
GM.5.0.Forkhead.0020	FOXF2
GM.5.0.Forkhead.0020	FOXI2
GM.5.0.Forkhead.0020	FOXA3
GM.5.0.Forkhead.0020	FOXL2
GM.5.0.Forkhead.0020	FOXS1
GM.5.0.Forkhead.0020	FOXQ1
GM.5.0.Forkhead.0020	FOXI1
GM.5.0.Homeodomain.0070	HOXA6
GM.5.0.Homeodomain.0070	HOXD4
GM.5.0.Homeodomain.0070	HOXC5
GM.5.0.Homeodomain.0070	NKX2-5
GM.5.0.Homeodomain.0070	AC012531.1
GM.5.0.Homeodomain.0070	NKX2-4
GM.5.0.Homeodomain.0070	HOXD3
GM.5.0.Homeodomain.0070	HOXB4
GM.5.0.Homeodomain.0070	NKX2-6
GM.5.0.Homeodomain.0070	NKX2-3
GM.5.0.CBF_NF-Y.0002	USF1
GM.5.0.CBF_NF-Y.0002	RFX5
GM.5.0.CBF_NF-Y.0002	E2F6
GM.5.0.CBF_NF-Y.0002	NFYB
GM.5.0.CBF_NF-Y.0002	SP1
GM.5.0.CBF_NF-Y.0002	NFYC
GM.5.0.CBF_NF-Y.0002	FOS
GM.5.0.CBF_NF-Y.0002	NFY
GM.5.0.CBF_NF-Y.0002	E2F4
GM.5.0.CBF_NF-Y.0002	PBX3
GM.5.0.CBF_NF-Y.0002	E2F1
GM.5.0.CBF_NF-Y.0002	NFYA
GM.5.0.CBF_NF-Y.0002	SP2
GM.5.0.CBF_NF-Y.0002	USF2
GM.5.0.Mixed.0027	TCF12
GM.5.0.Mixed.0027	IRF8
GM.5.0.Homeodomain.0071	MEIS3
GM.5.0.Homeodomain.0071	MEIS2
GM.5.0.Homeodomain.0071	MEIS1
GM.5.0.Homeodomain.0072	PAX6
GM.5.0.Homeodomain.0072	HOXA6
GM.5.0.Homeodomain.0072	PAX7
GM.5.0.Homeodomain.0072	HOXD4
GM.5.0.Homeodomain.0072	HOXC5
GM.5.0.Homeodomain.0072	PRRX2
GM.5.0.Homeodomain.0072	PRRXL1
GM.5.0.Homeodomain.0072	PDX1
GM.5.0.Homeodomain.0072	AC012531.1
GM.5.0.Homeodomain.0072	HOXB2
GM.5.0.Homeodomain.0072	HOXD3
GM.5.0.Homeodomain.0072	HOXB4
GM.5.0.bHLH.0049	MXI1
GM.5.0.bHLH.0049	ETV7
GM.5.0.bHLH.0049	MAX
GM.5.0.Sox.0019	SOX4
GM.5.0.Sox.0019	SOX13
GM.5.0.Sox.0019	SOX9
GM.5.0.Sox.0019	SOX11
GM.5.0.Sox.0019	SOX2
GM.5.0.Sox.0019	SOX1
GM.5.0.Unknown.0009	TAF1
GM.5.0.Unknown.0009	TCF12
GM.5.0.Unknown.0009	NRF1
GM.5.0.C2H2_ZF.0065	KLF15
GM.5.0.C2H2_ZF.0065	MAZ
GM.5.0.C2H2_ZF.0065	ZNF467
GM.5.0.Forkhead.0021	FOXD4L6
GM.5.0.Forkhead.0021	FOXD4L3
GM.5.0.Forkhead.0021	FOXF1A
GM.5.0.Forkhead.0021	FOXN3
GM.5.0.Forkhead.0021	FOXD4L1
GM.5.0.Forkhead.0021	FOXI3
GM.5.0.Forkhead.0021	FOXA1
GM.5.0.Forkhead.0021	KIAA0415
GM.5.0.Forkhead.0021	FOXO4
GM.5.0.Forkhead.0021	FOXD4
GM.5.0.Forkhead.0021	FOXD4L5
GM.5.0.Forkhead.0021	FOXD3
GM.5.0.Forkhead.0021	FOXD2
GM.5.0.Forkhead.0021	FOXK2
GM.5.0.Forkhead.0021	FOXB2
GM.5.0.Forkhead.0021	FOXE3
GM.5.0.Forkhead.0021	FOXE1
GM.5.0.Forkhead.0021	ENSMUSG00000090020
GM.5.0.Forkhead.0021	FOXF2
GM.5.0.Forkhead.0021	FOXI2
GM.5.0.Forkhead.0021	FOXJ1
GM.5.0.Forkhead.0021	FOXA3
GM.5.0.Forkhead.0021	FOXL2
GM.5.0.Forkhead.0021	FOXO1
GM.5.0.Forkhead.0021	FOXS1
GM.5.0.Forkhead.0021	FOXI1
GM.5.0.C2H2_ZF.0066	WT1
GM.5.0.C2H2_ZF.0066	SP1
GM.5.0.bZIP.0027	ATF5
GM.5.0.bZIP.0028	BACH1
GM.5.0.bZIP.0028	MAFF
GM.5.0.bZIP.0028	BACH2
GM.5.0.Nuclear_receptor.0038	NR1H4
GM.5.0.Homeodomain.0073	LHX2
GM.5.0.Homeodomain.0073	MEOX2
GM.5.0.C2H2_ZF.0067	ZBTB7A
GM.5.0.Forkhead.0022	FOXA2
GM.5.0.Forkhead.0022	FOXA1
GM.5.0.C2H2_ZF.0068	GFI1B
GM.5.0.C2H2_ZF.0068	GFI1
GM.5.0.MADS_box.0004	SRF
